TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionID,AccountID,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerOccupation,PreviousTransactionDate,Cluster
166.68,57.0,139.0,1.0,5141.19,TX000490,AC00256,2023-03-27 18:47:56,Debit,Mesa,D000130,187.52.200.18,M008,ATM,Retired,2024-11-04 08:12:19,1
0.9900000000000091,45.0,133.0,1.0,4317.85,TX000491,AC00166,2023-09-13 16:55:14,Debit,Los Angeles,D000503,187.199.178.27,M029,ATM,Engineer,2024-11-04 08:09:12,1
66.57999999999998,23.0,79.0,1.0,1636.3199999999997,TX000493,AC00213,2023-12-04 17:06:43,Debit,Raleigh,D000419,20.147.6.179,M040,Branch,Student,2024-11-04 08:08:48,2
223.43,77.0,178.0,1.0,7932.41,TX000494,AC00075,2023-02-08 17:59:42,Debit,Dallas,D000095,198.73.211.114,M091,Branch,Retired,2024-11-04 08:09:38,1
659.95,60.0,114.0,1.0,3927.69,TX000495,AC00498,2023-09-20 16:59:45,Debit,Detroit,D000665,94.227.164.192,M044,Online,Engineer,2024-11-04 08:06:26,0
634.86,27.0,45.0,1.0,588.5,TX000496,AC00039,2023-08-10 16:28:55,Debit,Chicago,D000151,122.94.26.104,M009,ATM,Student,2024-11-04 08:08:00,0
286.5,30.0,60.0,1.0,8517.95,TX000497,AC00114,2023-10-23 16:58:04,Credit,Boston,D000602,16.128.130.153,M097,Branch,Engineer,2024-11-04 08:09:17,2
322.96,76.0,168.0,1.0,2401.59,TX000498,AC00326,2023-11-27 16:21:20,Credit,Philadelphia,D000275,135.29.211.116,M033,Branch,Retired,2024-11-04 08:11:24,1
654.48,19.0,114.0,1.0,6776.41,TX000499,AC00450,2023-08-07 16:37:06,Debit,Columbus,D000277,148.112.151.27,M047,Branch,Student,2024-11-04 08:10:17,0
157.97,48.0,140.0,1.0,5529.92,TX000500,AC00325,2023-06-21 16:00:51,Debit,Philadelphia,D000635,89.237.88.251,M009,Branch,Doctor,2024-11-04 08:10:06,1
120.9,40.0,52.0,1.0,9009.42,TX000501,AC00433,2023-07-12 16:17:27,Debit,Tucson,D000195,200.136.146.93,M074,Branch,Doctor,2024-11-04 08:08:19,2
254.77,57.0,57.0,1.0,5994.87,TX000502,AC00284,2023-01-18 16:47:29,Debit,Denver,D000216,16.128.130.153,M031,Branch,Engineer,2024-11-04 08:07:07,2
795.96,65.0,119.0,1.0,5468.58,TX000503,AC00103,2023-09-28 17:53:43,Debit,Raleigh,D000283,54.252.249.33,M014,Online,Retired,2024-11-04 08:08:26,0
149.25,39.0,142.0,1.0,5677.52,TX000504,AC00080,2023-04-10 16:38:45,Debit,Omaha,D000604,3.77.114.6,M067,ATM,Engineer,2024-11-04 08:07:41,1
68.19,40.0,189.0,1.0,9895.1,TX000506,AC00095,2023-03-14 16:07:32,Credit,Fresno,D000589,134.140.85.231,M026,Online,Doctor,2024-11-04 08:07:50,1
493.42,39.0,111.0,1.0,2232.84,TX000507,AC00327,2023-06-14 17:21:32,Debit,Baltimore,D000474,28.149.72.129,M039,Branch,Engineer,2024-11-04 08:10:01,0
37.56999999999999,57.0,42.0,1.0,7739.54,TX000508,AC00491,2023-04-26 18:35:50,Debit,El Paso,D000422,173.135.78.201,M048,ATM,Retired,2024-11-04 08:09:21,2
96.88999999999999,59.0,53.0,1.0,6044.93,TX000510,AC00266,2023-03-16 16:02:01,Debit,Sacramento,D000295,136.105.231.135,M005,ATM,Retired,2024-11-04 08:11:06,2
448.33,25.0,161.0,1.0,922.1900000000005,TX000511,AC00167,2023-05-01 16:11:56,Debit,Atlanta,D000452,142.148.226.178,M031,ATM,Student,2024-11-04 08:09:44,1
65.57,41.0,82.0,1.0,7513.79,TX000514,AC00469,2023-04-06 17:24:16,Debit,Miami,D000649,1.198.76.182,M039,Online,Engineer,2024-11-04 08:06:26,2
539.81,46.0,177.0,1.0,2051.25,TX000515,AC00127,2023-02-21 16:14:16,Debit,San Francisco,D000632,51.196.87.214,M064,Online,Engineer,2024-11-04 08:09:05,0
363.53,63.0,142.0,1.0,1038.9099999999994,TX000516,AC00480,2023-01-18 17:03:54,Debit,Kansas City,D000131,134.140.85.231,M068,ATM,Retired,2024-11-04 08:10:57,1
64.9,51.0,72.0,1.0,6854.61,TX000517,AC00092,2023-02-14 16:23:39,Credit,Detroit,D000165,45.246.89.225,M043,Branch,Retired,2024-11-04 08:10:18,2
358.18,18.0,157.0,1.0,619.8599999999997,TX000518,AC00122,2023-04-10 16:44:52,Debit,Boston,D000650,100.198.165.4,M028,ATM,Student,2024-11-04 08:07:58,1
167.2,30.0,84.0,1.0,11320.83,TX000519,AC00067,2023-01-18 17:53:37,Debit,San Antonio,D000002,56.67.227.142,M036,Branch,Doctor,2024-11-04 08:06:52,2
137.57,54.0,70.0,1.0,5103.67,TX000521,AC00098,2023-12-11 17:26:22,Debit,Louisville,D000218,40.10.25.102,M067,Online,Engineer,2024-11-04 08:11:22,2
463.9200000000001,50.0,199.0,1.0,2403.39,TX000523,AC00360,2023-03-13 16:41:12,Debit,Mesa,D000533,199.103.32.145,M010,Online,Engineer,2024-11-04 08:09:14,1
320.14,60.0,96.0,1.0,3075.97,TX000524,AC00043,2023-01-31 16:58:42,Debit,Milwaukee,D000141,83.182.211.68,M021,Online,Retired,2024-11-04 08:07:40,2
214.93,28.0,52.0,1.0,7835.4,TX000525,AC00295,2023-05-15 17:02:15,Debit,Albuquerque,D000038,23.255.214.209,M038,Online,Student,2024-11-04 08:08:51,2
660.02,20.0,84.0,1.0,414.4300000000003,TX000526,AC00313,2023-10-12 16:57:36,Debit,Nashville,D000462,77.7.223.184,M053,Branch,Student,2024-11-04 08:08:35,0
345.81,40.0,135.0,1.0,6116.8,TX000527,AC00173,2023-06-26 16:10:57,Debit,Raleigh,D000417,191.82.103.198,M099,Branch,Engineer,2024-11-04 08:12:14,1
143.54,71.0,80.0,1.0,6067.62,TX000528,AC00364,2023-10-16 16:06:05,Debit,Philadelphia,D000432,83.207.115.164,M096,ATM,Retired,2024-11-04 08:08:22,2
42.55000000000004,53.0,29.0,1.0,7341.43,TX000529,AC00339,2023-03-31 18:57:11,Debit,Seattle,D000034,40.192.99.27,M013,Branch,Engineer,2024-11-04 08:10:32,2
541.79,22.0,125.0,1.0,1454.08,TX000531,AC00369,2023-08-11 16:43:45,Debit,Mesa,D000558,93.169.212.219,M098,ATM,Student,2024-11-04 08:11:29,0
40.56999999999999,26.0,63.0,1.0,1476.9099999999999,TX000532,AC00033,2023-02-13 17:02:27,Debit,Columbus,D000380,173.252.44.183,M096,Branch,Student,2024-11-04 08:06:37,2
120.24000000000001,18.0,131.0,2.0,1943.13,TX000533,AC00077,2023-08-28 16:52:22,Debit,Milwaukee,D000570,49.29.37.185,M087,Branch,Student,2024-11-04 08:08:20,1
498.67,28.0,244.0,1.0,1719.9700000000003,TX000534,AC00437,2023-12-05 16:19:23,Debit,Miami,D000690,89.6.100.149,M036,Online,Student,2024-11-04 08:08:24,1
227.22,53.0,220.0,1.0,832.8199999999997,TX000535,AC00152,2023-03-27 18:52:04,Debit,El Paso,D000350,197.187.216.106,M074,ATM,Doctor,2024-11-04 08:11:56,1
56.94,76.0,74.0,1.0,7004.63,TX000537,AC00125,2023-12-11 16:52:47,Credit,Charlotte,D000542,69.82.61.135,M043,Online,Retired,2024-11-04 08:07:42,2
629.8199999999999,68.0,159.0,1.0,6385.69,TX000538,AC00311,2023-07-17 16:22:23,Debit,Colorado Springs,D000198,17.87.7.140,M056,ATM,Retired,2024-11-04 08:11:59,0
59.44,35.0,176.0,1.0,5472.03,TX000539,AC00183,2023-06-13 17:52:56,Debit,Chicago,D000479,64.15.0.66,M002,Online,Engineer,2024-11-04 08:06:34,1
186.69,30.0,54.0,1.0,8602.22,TX000540,AC00407,2023-12-29 16:38:21,Debit,New York,D000546,162.151.179.167,M015,Branch,Engineer,2024-11-04 08:08:12,2
230.46,19.0,179.0,1.0,162.52999999999975,TX000541,AC00093,2023-04-25 17:33:27,Debit,Mesa,D000401,59.132.247.252,M003,Online,Student,2024-11-04 08:08:50,1
65.09,44.0,159.0,1.0,9370.9,TX000542,AC00314,2023-02-28 17:58:02,Credit,Seattle,D000434,144.91.150.133,M066,Online,Engineer,2024-11-04 08:09:41,1
457.09,55.0,63.0,1.0,8570.82,TX000543,AC00467,2023-05-25 16:52:57,Credit,Nashville,D000278,21.97.154.92,M033,Online,Engineer,2024-11-04 08:08:45,0
552.02,44.0,100.0,1.0,522.0799999999999,TX000544,AC00316,2023-11-30 16:51:46,Credit,Chicago,D000061,156.173.170.140,M048,ATM,Engineer,2024-11-04 08:09:25,0
377.12,34.0,61.0,1.0,836.6700000000001,TX000545,AC00145,2023-08-14 17:12:27,Debit,Houston,D000321,112.56.160.202,M049,ATM,Engineer,2024-11-04 08:11:40,2
204.56,18.0,179.0,1.0,364.72000000000025,TX000546,AC00045,2023-09-11 17:51:17,Credit,San Diego,D000094,44.197.126.59,M013,Branch,Student,2024-11-04 08:10:26,1
420.28,35.0,144.0,1.0,8557.32,TX000547,AC00005,2023-05-17 17:28:25,Debit,Washington,D000677,110.150.1.201,M002,Branch,Doctor,2024-11-04 08:09:01,0
124.59,27.0,171.0,1.0,129.28999999999996,TX000549,AC00041,2023-05-05 17:32:18,Debit,Charlotte,D000037,85.239.236.80,M025,Branch,Student,2024-11-04 08:09:21,1
73.88,39.0,34.0,1.0,6474.41,TX000550,AC00257,2023-01-02 16:27:18,Debit,Charlotte,D000611,142.148.226.178,M015,Online,Doctor,2024-11-04 08:09:09,2
77.43,21.0,169.0,1.0,1380.21,TX000551,AC00356,2023-01-19 16:11:12,Debit,Raleigh,D000403,100.137.90.188,M047,Online,Student,2024-11-04 08:06:33,1
245.93,54.0,172.0,1.0,7986.63,TX000553,AC00158,2023-06-06 18:53:35,Debit,Fresno,D000096,219.98.242.240,M054,Branch,Engineer,2024-11-04 08:11:58,1
622.41,64.0,125.0,1.0,7322.01,TX000554,AC00086,2023-12-11 16:57:41,Debit,Indianapolis,D000680,134.222.122.238,M100,ATM,Doctor,2024-11-04 08:07:48,0
43.72999999999999,34.0,145.0,1.0,9929.43,TX000555,AC00322,2023-04-03 16:43:29,Debit,Omaha,D000631,194.88.79.54,M011,ATM,Doctor,2024-11-04 08:10:33,1
2.0299999999999727,33.0,28.0,1.0,3012.31,TX000557,AC00083,2024-01-01 16:07:05,Credit,Detroit,D000271,112.86.148.212,M012,ATM,Engineer,2024-11-04 08:08:50,2
770.65,31.0,137.0,1.0,7198.8,TX000558,AC00402,2023-07-05 17:49:26,Debit,Jacksonville,D000119,161.161.26.115,M016,Online,Doctor,2024-11-04 08:09:01,0
260.31,63.0,113.0,1.0,10980.38,TX000559,AC00317,2023-02-28 16:46:55,Debit,Austin,D000404,195.226.203.234,M065,Branch,Doctor,2024-11-04 08:12:03,2
356.1,26.0,187.0,1.0,868.3500000000004,TX000560,AC00030,2023-10-25 16:13:39,Credit,Fort Worth,D000441,167.164.55.0,M043,Branch,Student,2024-11-04 08:11:02,1
27.069999999999993,80.0,39.0,1.0,3773.29,TX000561,AC00114,2023-03-06 17:39:01,Credit,Virginia Beach,D000046,52.169.116.164,M004,Branch,Retired,2024-11-04 08:09:57,2
119.88999999999999,67.0,60.0,1.0,6697.77,TX000562,AC00301,2023-12-19 17:11:31,Debit,Tucson,D000013,166.79.195.157,M004,ATM,Doctor,2024-11-04 08:09:02,2
12.04000000000002,37.0,58.0,1.0,6213.32,TX000564,AC00223,2023-11-15 16:08:52,Debit,Fort Worth,D000535,31.127.129.152,M053,Online,Engineer,2024-11-04 08:08:25,2
365.7,21.0,115.0,2.0,368.77999999999975,TX000565,AC00413,2023-01-27 16:35:40,Debit,Houston,D000051,81.248.235.147,M045,Branch,Student,2024-11-04 08:10:17,0
29.379999999999995,28.0,63.0,1.0,1663.31,TX000566,AC00086,2023-02-15 16:30:09,Credit,Baltimore,D000053,139.23.212.102,M064,Branch,Student,2024-11-04 08:11:08,2
319.85,60.0,148.0,1.0,711.6599999999999,TX000567,AC00216,2023-07-26 16:44:22,Debit,Denver,D000589,219.31.152.129,M083,ATM,Doctor,2024-11-04 08:07:45,1
350.14,75.0,38.0,1.0,2403.25,TX000568,AC00240,2023-03-24 18:50:42,Credit,Los Angeles,D000182,161.168.126.136,M048,Online,Retired,2024-11-04 08:08:40,2
163.94,52.0,73.0,1.0,5957.37,TX000569,AC00298,2023-08-03 18:49:37,Credit,Virginia Beach,D000352,154.48.233.165,M041,Branch,Retired,2024-11-04 08:09:51,2
170.53,24.0,58.0,1.0,801.0100000000002,TX000570,AC00460,2023-02-06 18:59:44,Debit,Oklahoma City,D000140,158.135.64.240,M089,Branch,Student,2024-11-04 08:09:49,2
262.22,40.0,136.0,1.0,5711.71,TX000571,AC00424,2023-07-13 17:48:24,Credit,Baltimore,D000006,177.116.108.246,M080,ATM,Engineer,2024-11-04 08:12:12,1
41.49000000000001,24.0,13.000000000000014,1.0,928.3299999999999,TX000572,AC00434,2023-04-24 16:47:20,Debit,Albuquerque,D000422,32.71.250.58,M027,Online,Student,2024-11-04 08:12:03,2
121.43,52.0,243.0,1.0,7365.28,TX000573,AC00471,2023-03-21 16:20:33,Credit,Sacramento,D000244,171.101.134.74,M062,Branch,Engineer,2024-11-04 08:07:28,1
350.46,51.0,165.0,1.0,5839.38,TX000574,AC00461,2023-12-08 16:16:02,Debit,Nashville,D000079,152.234.65.155,M023,Branch,Retired,2024-11-04 08:06:32,1
220.40999999999997,26.0,155.0,1.0,5116.98,TX000575,AC00188,2023-09-04 16:42:49,Credit,El Paso,D000574,133.223.159.151,M059,Online,Engineer,2024-11-04 08:10:04,1
33.45999999999998,72.0,111.0,1.0,3641.07,TX000576,AC00013,2023-02-20 16:52:03,Debit,Seattle,D000617,189.248.139.91,M003,ATM,Retired,2024-11-04 08:09:12,2
104.79000000000002,70.0,223.0,1.0,1352.19,TX000577,AC00345,2023-08-07 16:06:32,Debit,Denver,D000531,80.247.6.83,M039,ATM,Doctor,2024-11-04 08:10:07,1
246.27,29.0,141.0,1.0,7299.86,TX000578,AC00013,2023-12-27 16:48:30,Debit,Fresno,D000102,144.91.150.133,M058,Online,Doctor,2024-11-04 08:10:57,1
48.849999999999994,19.0,176.0,1.0,1503.56,TX000579,AC00296,2023-12-08 16:45:12,Debit,Dallas,D000645,68.254.244.208,M049,ATM,Student,2024-11-04 08:07:15,1
332.0,69.0,17.0,1.0,5943.13,TX000580,AC00192,2023-04-27 16:27:41,Debit,Charlotte,D000101,197.23.128.119,M038,ATM,Retired,2024-11-04 08:07:03,2
118.1,54.0,167.0,1.0,895.6599999999999,TX000581,AC00378,2023-10-31 16:49:13,Debit,Memphis,D000023,110.243.14.36,M071,Online,Engineer,2024-11-04 08:09:14,1
84.59,67.0,10.0,1.0,5669.1,TX000582,AC00205,2023-04-19 16:54:46,Credit,Las Vegas,D000560,152.140.239.181,M004,Branch,Doctor,2024-11-04 08:07:12,2
295.64,21.0,82.0,1.0,1061.96,TX000583,AC00475,2023-12-14 17:31:18,Debit,Jacksonville,D000225,170.225.23.251,M021,Online,Student,2024-11-04 08:10:41,2
514.33,25.0,160.0,1.0,1592.94,TX000584,AC00022,2023-06-02 16:27:08,Debit,Philadelphia,D000478,218.54.207.160,M017,Branch,Student,2024-11-04 08:12:17,0
94.58999999999997,39.0,34.0,1.0,6171.89,TX000586,AC00362,2023-12-01 17:04:00,Debit,Washington,D000270,47.82.77.181,M085,Online,Doctor,2024-11-04 08:10:37,2
80.43,59.0,157.0,1.0,5987.67,TX000587,AC00170,2023-01-04 16:09:43,Debit,Columbus,D000483,157.47.114.20,M014,Branch,Retired,2024-11-04 08:08:18,1
518.85,22.0,82.0,1.0,1806.0,TX000590,AC00144,2023-10-23 18:37:47,Debit,Kansas City,D000100,73.54.203.165,M038,Online,Student,2024-11-04 08:06:37,0
10.649999999999977,54.0,161.0,1.0,13240.719999999998,TX000591,AC00449,2023-04-24 16:24:49,Debit,Louisville,D000484,38.166.40.246,M081,Online,Doctor,2024-11-04 08:10:21,1
198.62,27.0,84.0,1.0,1196.0699999999997,TX000592,AC00057,2023-05-15 16:19:14,Credit,Tucson,D000378,97.4.209.133,M079,Branch,Student,2024-11-04 08:06:38,2
107.03,27.0,73.0,1.0,1408.0699999999997,TX000593,AC00426,2023-03-06 18:27:13,Debit,Miami,D000628,221.23.158.87,M038,Branch,Student,2024-11-04 08:12:13,2
346.11,41.0,213.0,1.0,9551.64,TX000596,AC00471,2023-01-04 17:00:17,Debit,Dallas,D000362,130.92.201.49,M007,Branch,Engineer,2024-11-04 08:08:03,1
138.06,44.0,159.0,1.0,1070.4700000000007,TX000597,AC00039,2023-07-25 17:21:53,Debit,Charlotte,D000188,113.21.93.28,M099,Branch,Engineer,2024-11-04 08:06:52,1
158.02,49.0,120.0,1.0,9374.24,TX000598,AC00274,2023-09-20 17:09:14,Debit,New York,D000032,60.153.124.80,M026,ATM,Engineer,2024-11-04 08:09:57,1
830.01,66.0,96.0,1.0,4253.18,TX000599,AC00095,2023-07-21 16:43:59,Credit,Chicago,D000559,5.252.94.135,M071,Online,Retired,2024-11-04 08:11:27,0
435.5,55.0,112.0,1.0,6981.03,TX000600,AC00211,2023-05-15 18:41:05,Debit,Oklahoma City,D000461,10.191.172.154,M008,ATM,Retired,2024-11-04 08:09:40,0
110.49000000000001,57.0,47.999999999999986,1.0,10483.93,TX000601,AC00184,2023-10-31 17:06:47,Debit,Raleigh,D000449,187.52.200.18,M068,Online,Doctor,2024-11-04 08:12:20,2
329.4,34.0,68.0,1.0,9588.07,TX000602,AC00436,2023-12-25 16:30:09,Debit,Denver,D000692,104.155.121.252,M017,Online,Doctor,2024-11-04 08:07:55,2
635.4,47.0,106.0,1.0,1238.1099999999997,TX000603,AC00107,2023-09-19 16:55:00,Debit,Denver,D000002,215.97.143.157,M018,ATM,Doctor,2024-11-04 08:11:45,0
769.97,22.0,23.0,1.0,1244.9300000000003,TX000604,AC00203,2023-02-16 18:56:44,Debit,San Diego,D000393,24.129.74.189,M058,Branch,Student,2024-11-04 08:09:51,0
175.07,26.0,169.0,1.0,1040.25,TX000605,AC00398,2023-09-04 17:46:20,Debit,Colorado Springs,D000379,147.125.143.41,M091,Branch,Student,2024-11-04 08:08:15,1
175.14999999999998,27.0,32.0,1.0,1712.65,TX000607,AC00225,2023-11-09 17:02:41,Debit,Detroit,D000367,16.51.235.240,M090,ATM,Student,2024-11-04 08:09:45,2
121.82,60.0,119.0,1.0,13293.829999999998,TX000609,AC00413,2023-09-08 18:24:14,Debit,Dallas,D000542,40.198.240.246,M032,Online,Doctor,2024-11-04 08:11:30,1
56.119999999999976,30.0,102.0,1.0,8839.67,TX000610,AC00479,2023-09-13 18:49:55,Debit,El Paso,D000431,11.167.243.171,M049,ATM,Doctor,2024-11-04 08:09:30,2
424.7,56.0,178.0,1.0,6239.89,TX000611,AC00078,2023-01-30 17:37:14,Credit,Miami,D000066,56.116.189.0,M032,Online,Retired,2024-11-04 08:08:25,1
35.160000000000025,32.0,130.0,1.0,8459.18,TX000612,AC00242,2023-10-25 17:50:23,Debit,Chicago,D000075,195.237.152.198,M029,Branch,Engineer,2024-11-04 08:10:34,1
35.73000000000002,65.0,87.0,1.0,9073.17,TX000613,AC00149,2023-06-12 16:48:03,Debit,Miami,D000693,205.69.66.135,M028,Branch,Doctor,2024-11-04 08:11:09,2
3.4399999999999977,78.0,108.0,1.0,7561.33,TX000614,AC00084,2023-01-19 17:24:30,Debit,Fort Worth,D000389,45.64.74.86,M004,ATM,Retired,2024-11-04 08:12:20,2
139.03,50.0,81.0,1.0,2276.57,TX000616,AC00359,2023-08-30 18:00:09,Credit,Los Angeles,D000359,147.125.143.41,M076,Online,Engineer,2024-11-04 08:11:29,2
254.92,28.0,169.0,1.0,2791.12,TX000617,AC00023,2023-09-18 16:04:06,Credit,San Antonio,D000088,198.24.183.157,M064,ATM,Engineer,2024-11-04 08:07:18,1
115.11000000000001,28.0,139.0,1.0,9808.97,TX000618,AC00366,2023-05-05 17:34:22,Debit,Albuquerque,D000632,190.164.160.79,M011,Online,Engineer,2024-11-04 08:10:18,1
171.11,57.0,171.0,1.0,6324.09,TX000619,AC00170,2023-05-15 16:52:24,Debit,San Francisco,D000172,55.154.161.250,M084,ATM,Retired,2024-11-04 08:08:40,1
420.76,51.0,76.0,1.0,6581.55,TX000621,AC00183,2023-02-23 16:04:35,Debit,Miami,D000329,76.0.164.168,M054,Branch,Retired,2024-11-04 08:08:38,0
408.46,64.0,28.0,1.0,3140.79,TX000622,AC00219,2023-03-01 16:17:46,Debit,Raleigh,D000669,201.95.180.152,M058,Branch,Retired,2024-11-04 08:08:20,2
342.17,21.0,247.0,1.0,461.8299999999999,TX000624,AC00290,2023-12-14 16:09:42,Credit,New York,D000532,91.204.200.167,M033,Branch,Student,2024-11-04 08:08:32,1
580.71,53.0,95.0,1.0,5670.0,TX000625,AC00425,2023-09-20 16:37:48,Debit,Philadelphia,D000203,115.30.82.168,M046,ATM,Engineer,2024-11-04 08:10:54,0
821.54,79.0,36.0,1.0,4040.32,TX000626,AC00370,2023-08-22 18:11:16,Credit,Atlanta,D000142,19.111.192.175,M044,Branch,Retired,2024-11-04 08:11:57,0
253.47,20.0,238.0,1.0,220.51000000000022,TX000627,AC00454,2023-06-14 17:07:08,Debit,Atlanta,D000388,81.248.235.147,M077,Branch,Student,2024-11-04 08:08:12,1
22.810000000000002,62.0,75.0,1.0,3634.76,TX000628,AC00403,2023-05-29 17:53:03,Debit,New York,D000065,81.102.230.41,M083,Online,Retired,2024-11-04 08:07:59,2
266.57,39.0,96.0,1.0,7180.48,TX000629,AC00358,2023-07-03 17:56:59,Credit,Boston,D000058,140.94.123.72,M026,Online,Engineer,2024-11-04 08:07:10,2
374.61,75.0,37.0,1.0,1389.71,TX000630,AC00296,2023-08-29 18:30:36,Credit,Mesa,D000056,34.125.226.63,M079,Online,Retired,2024-11-04 08:11:24,2
339.35,78.0,70.0,1.0,5002.7,TX000631,AC00393,2023-02-03 16:08:47,Credit,Boston,D000099,197.23.128.119,M084,ATM,Retired,2024-11-04 08:08:17,2
810.3600000000001,20.0,67.0,1.0,9239.12,TX000632,AC00223,2023-01-17 16:59:03,Debit,Columbus,D000393,139.23.212.102,M081,ATM,Student,2024-11-04 08:07:19,0
9.829999999999984,24.0,86.0,1.0,666.4200000000001,TX000633,AC00487,2023-07-24 17:04:17,Debit,Memphis,D000054,210.98.198.143,M004,ATM,Student,2024-11-04 08:09:03,2
135.57,51.0,116.0,1.0,11351.64,TX000634,AC00215,2023-06-14 17:17:34,Credit,Boston,D000225,147.119.62.178,M073,Branch,Doctor,2024-11-04 08:11:44,2
340.05,43.0,37.0,1.0,7234.15,TX000635,AC00275,2023-10-27 17:26:53,Debit,Detroit,D000196,163.58.140.206,M038,ATM,Engineer,2024-11-04 08:07:43,2
283.45,27.0,127.0,1.0,2049.51,TX000636,AC00482,2023-10-17 17:24:47,Debit,Colorado Springs,D000399,128.16.32.183,M039,Branch,Engineer,2024-11-04 08:08:51,1
100.99000000000001,68.0,114.0,1.0,8865.27,TX000637,AC00357,2023-05-29 16:20:29,Debit,New York,D000466,109.105.179.186,M078,ATM,Doctor,2024-11-04 08:09:12,2
90.88,18.0,176.0,1.0,3908.47,TX000638,AC00026,2023-02-20 16:48:49,Debit,Albuquerque,D000449,196.244.194.198,M071,Branch,Student,2024-11-04 08:07:13,1
655.15,26.0,264.0,1.0,5587.44,TX000639,AC00416,2023-01-02 16:22:54,Debit,Seattle,D000626,11.167.243.171,M083,ATM,Engineer,2024-11-04 08:07:15,1
320.55,50.0,118.0,1.0,438.75,TX000640,AC00058,2023-05-01 17:11:47,Debit,Milwaukee,D000549,199.6.127.153,M041,Online,Engineer,2024-11-04 08:08:14,1
41.50999999999999,28.0,47.999999999999986,1.0,609.6000000000004,TX000641,AC00170,2023-10-04 16:47:33,Debit,Phoenix,D000688,16.51.235.240,M084,Online,Student,2024-11-04 08:11:54,2
71.52999999999997,68.0,39.0,1.0,2393.73,TX000642,AC00262,2023-10-30 16:49:25,Credit,Jacksonville,D000420,11.188.75.155,M030,Branch,Retired,2024-11-04 08:12:00,2
467.13,54.0,45.0,1.0,3914.84,TX000643,AC00032,2023-09-28 17:18:26,Credit,Kansas City,D000025,162.151.179.167,M096,Branch,Retired,2024-11-04 08:06:58,0
235.4,28.0,70.0,1.0,818.3599999999997,TX000644,AC00131,2023-09-26 17:02:25,Debit,Detroit,D000141,73.108.76.238,M038,Branch,Student,2024-11-04 08:10:13,2
159.32,18.0,100.0,1.0,304.4399999999996,TX000645,AC00176,2023-01-16 18:57:13,Debit,Seattle,D000446,37.227.215.145,M033,Branch,Student,2024-11-04 08:10:32,2
50.829999999999984,30.0,47.999999999999986,1.0,9553.42,TX000646,AC00139,2023-12-18 16:06:14,Credit,Philadelphia,D000421,190.164.160.79,M076,Online,Doctor,2024-11-04 08:10:06,2
56.889999999999986,59.0,56.0,1.0,3034.67,TX000647,AC00056,2023-02-03 18:03:56,Credit,Houston,D000120,31.127.129.152,M062,Branch,Engineer,2024-11-04 08:09:52,2
20.21999999999997,43.0,138.0,1.0,5515.32,TX000648,AC00276,2023-03-10 18:26:19,Debit,Jacksonville,D000123,170.225.23.251,M003,ATM,Engineer,2024-11-04 08:06:32,1
50.400000000000006,36.0,84.0,1.0,1677.0100000000002,TX000649,AC00447,2023-03-27 17:02:44,Debit,San Antonio,D000565,44.197.126.59,M079,Branch,Doctor,2024-11-04 08:07:17,2
73.88,53.0,131.0,1.0,4055.55,TX000650,AC00143,2023-05-08 17:42:36,Debit,Los Angeles,D000405,134.140.85.231,M009,Branch,Retired,2024-11-04 08:08:11,1
119.60999999999999,33.0,53.0,1.0,9899.94,TX000651,AC00139,2023-03-14 16:21:01,Debit,San Diego,D000102,99.205.173.118,M017,ATM,Doctor,2024-11-04 08:07:28,2
116.57999999999998,43.0,247.0,1.0,2620.74,TX000653,AC00426,2023-08-31 16:38:18,Debit,Raleigh,D000646,20.147.6.179,M038,Branch,Engineer,2024-11-04 08:06:50,1
391.96,64.0,79.0,1.0,2174.16,TX000655,AC00381,2023-06-19 16:21:58,Debit,Nashville,D000452,121.67.144.20,M032,ATM,Retired,2024-11-04 08:06:47,0
156.26,46.0,160.0,1.0,7854.1,TX000656,AC00458,2023-01-02 17:49:44,Credit,Virginia Beach,D000134,51.196.87.214,M059,Branch,Engineer,2024-11-04 08:09:29,1
427.0,49.0,163.0,1.0,8253.65,TX000657,AC00014,2023-07-31 17:04:29,Credit,Oklahoma City,D000629,183.39.94.209,M065,Branch,Engineer,2024-11-04 08:07:30,1
443.68,18.0,137.0,1.0,874.1499999999996,TX000658,AC00071,2023-04-25 18:58:32,Debit,Tucson,D000400,16.94.155.46,M012,ATM,Student,2024-11-04 08:10:26,0
101.75999999999999,31.0,26.0,1.0,6043.25,TX000659,AC00054,2023-02-20 17:27:24,Debit,Philadelphia,D000374,78.69.172.205,M071,Branch,Doctor,2024-11-04 08:11:08,2
67.57,37.0,107.0,1.0,2766.12,TX000660,AC00182,2023-08-17 16:44:38,Debit,Charlotte,D000498,165.35.58.173,M093,Branch,Engineer,2024-11-04 08:11:15,2
326.29,56.0,179.0,1.0,8171.26,TX000661,AC00257,2023-12-06 17:10:35,Debit,Denver,D000184,6.44.165.160,M025,Online,Engineer,2024-11-04 08:10:44,1
158.56,33.0,100.0,1.0,5401.21,TX000662,AC00006,2023-02-28 17:28:13,Debit,Sacramento,D000027,218.238.171.184,M087,ATM,Doctor,2024-11-04 08:10:48,2
